Department,Department Name,Division,Gender,Base Salary,2019 Overtime Pay,Grade
POL,Department of Police,FSB Traffic Division School Safety Section,F,17758.63,0,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,17758.63,0,10
POL,Department of Police,MSB Training and Education Division,M,77066.1,277.9,20
POL,Department of Police,FSB Traffic Division School Safety Section,M,17758.63,0,10
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,82870.7,0,23
POL,Department of Police,FSB Animal Services Division,F,71243.91,0,25
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,F,43783.57,0,15
POL,Department of Police,MSB Communications Division,F,52561.61,6107.86,19
POL,Department of Police,MSB Communications Division,F,52561.61,14049.79,19
POL,Department of Police,MSB Communications Division,M,52561.61,5266.62,19
POL,Department of Police,MSB Communications Division,F,47783.29,4934.45,17
POL,Department of Police,MSB Information Management and Technology DivisioinCrime Analysis Section,F,96421.75,0,M3
POL,Department of Police,MSB Personnel Division Background Section,M,87249.72,307.68,21
POL,Department of Police,MSB Training and Education Division,F,52500,151.45,S5
POL,Department of Police,MSB Communications Division,F,47783.29,7037.03,17
POL,Department of Police,MSB Communications Division,M,47783.48,2327.85,16
POL,Department of Police,MSB Communications Division,F,41047,118.41,15
POL,Department of Police,MSB Communications Division,F,39444,1545.18,0
POL,Department of Police,MSB Training and Education Division,M,64541,3917.39,P2
POL,Department of Police,MSB Training and Education Division,M,52500,1221.11,P2
POL,Department of Police,MSB Training and Education Division,M,54339,1931.02,P2
POL,Department of Police,MSB Training and Education Division,F,54339,2102.37,P2
POL,Department of Police,MSB Information Management and Technology Division Data Systems Section,M,43178.13,14.72,14
POL,Department of Police,MSB Training and Education Division,M,54339,8459.52,P2
POL,Department of Police,MSB Training and Education Division,M,52500,378.65,P1
POL,Department of Police,MSB Training and Education Division,F,54339,1343.16,P2
POL,Department of Police,MSB Training and Education Division,M,58209,4753.23,P2
POL,Department of Police,MSB Training and Education Division,M,54339,647.49,P2
POL,Department of Police,MSB Training and Education Division,M,54339,4478.13,P2
POL,Department of Police,MSB Training and Education Division,M,52500,0,P1
POL,Department of Police,MSB Training and Education Division,M,54339,2949.18,P2
POL,Department of Police,MSB Training and Education Division,M,54339,2959.04,P1
POL,Department of Police,MSB Training and Education Division,F,54339,2067.2,P2
POL,Department of Police,MSB Training and Education Division,M,50990,195.51,G1
POL,Department of Police,MSB Training and Education Division,M,54339,1178.06,P2
POL,Department of Police,MSB Training and Education Division,M,52500,0,P1
POL,Department of Police,MSB Training and Education Division,M,60247,3940.55,P2
POL,Department of Police,MSB Training and Education Division,M,54339,5440.88,P2
POL,Department of Police,MSB Training and Education Division,M,54339,3072.88,P2
POL,Department of Police,MSB Training and Education Division,F,54339,3377.39,P2
POL,Department of Police,MSB Training and Education Division,M,54339,3990.99,P2
POL,Department of Police,FSB Traffic Division School Safety Section,F,17758.63,0,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,17758.63,0,10
POL,Department of Police,MSB Communications Division,F,41047,473.64,15
POL,Department of Police,MSB Communications Division,M,41047,0,15
POL,Department of Police,MSB Communications Division,M,52561.83,6046.35,19
POL,Department of Police,MSB Communications Division,M,52561.83,13831.81,19
POL,Department of Police,MSB Communications Division,M,51405.21,3005.24,15
POL,Department of Police,MSB Communications Division,M,52561.83,5599.88,19
POL,Department of Police,MSB Personnel Division,M,17758.63,0,10
POL,Department of Police,MSB Personnel Division,M,54339,156.75,P1
POL,Department of Police,FSB Traffic Division School Safety Section,M,17758.63,0,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,17758.63,0,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,17758.63,0,10
POL,Department of Police,MSB Personnel Division,F,17758.63,0,10
POL,Department of Police,MSB Personnel Division,M,41047,1174.42,10
POL,Department of Police,MSB Personnel Division,M,54339,117.57,P1
POL,Department of Police,MSB Personnel Division,F,17758.63,0,10
POL,Department of Police,MSB Personnel Division,F,54339,1348.1,P2
POL,Department of Police,ISB Criminal Investigations Division Forensic Services Section,F,58074.58,4458.65,20
POL,Department of Police,Management Services Bureau,M,125154,0,M3
POL,Department of Police,FSB Traffic Division School Safety Section,M,17758.63,0,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,17758.63,0,10
POL,Department of Police,MSB Personnel Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,M,52500,0,P1
POL,Department of Police,MSB Training and Education Division,M,52500,435.47,P2
POL,Department of Police,MSB Training and Education Division,F,52500,2158.33,P2
POL,Department of Police,MSB Training and Education Division,M,52500,1164.33,P2
POL,Department of Police,MSB Communications Division,F,41047,720.38,15
POL,Department of Police,MSB Communications Division,M,46167.61,3937.17,17
POL,Department of Police,MSB Communications Division,F,41047,606.89,15
POL,Department of Police,MSB Training and Education Division,M,52500,2536.88,P2
POL,Department of Police,MSB Training and Education Division,F,52500,1628.21,P2
POL,Department of Police,MSB Training and Education Division,M,62358,0,P2
POL,Department of Police,MSB Training and Education Division,F,52500,567.97,P2
POL,Department of Police,MSB Communications Division,F,41047,207.27,15
POL,Department of Police,MSB Communications Division,F,41047,749.96,15
POL,Department of Police,MSB Training and Education Division,M,52500,0,P1
POL,Department of Police,MSB Training and Education Division,M,52500,435.45,P2
POL,Department of Police,MSB Training and Education Division,M,52500,369.17,P1
POL,Department of Police,MSB Training and Education Division,M,52500,1401.01,P2
POL,Department of Police,MSB Training and Education Division,M,52500,1571.4,P2
POL,Department of Police,MSB Training and Education Division,M,52500,2574.78,P2
POL,Department of Police,MSB Training and Education Division,F,56241,466.44,P2
POL,Department of Police,MSB Training and Education Division,F,52500,814.1,P2
POL,Department of Police,MSB Policy and Planning Division,F,81800,0,25
POL,Department of Police,FSB Animal Services Division,F,40289,2301.96,14
POL,Department of Police,FSB Traffic Division School Safety Section,F,17158.06,0,10
POL,Department of Police,FSB Animal Services Division,F,41698.57,14.71,14
POL,Department of Police,FSB Animal Services Division,M,44669.74,604.05,14
POL,Department of Police,MSB Personnel Division,M,52500,151.45,P1
POL,Department of Police,FSB Animal Services Division,F,52556.5,1505.82,17
POL,Department of Police,FSB Animal Services Division,F,41698.67,168.56,14
POL,Department of Police,MSB Communications Division,F,41047,1304.97,15
POL,Department of Police,MSB Communications Division,F,41047,335.48,15
POL,Department of Police,MSB Communications Division,M,46167.61,2814.78,17
POL,Department of Police,FSB Animal Services Division,F,47000,0,13
POL,Department of Police,FSB Traffic Division School Safety Section,M,17158.06,0,10
POL,Department of Police,MSB Communications Division,F,46167.61,2183.26,17
POL,Department of Police,MSB Communications Division,F,41047,283.66,15
POL,Department of Police,MSB Communications Division,F,46167.61,2262.18,17
POL,Department of Police,MSB Communications Division,F,41047,1058.34,15
POL,Department of Police,FSB Animal Services Division,F,41970.56,13484.84,13
POL,Department of Police,FSB Animal Services Division,F,44990,2919.41,13
POL,Department of Police,FSB Traffic Division School Safety Section,F,16780.5,0,10
POL,Department of Police,MSB Management and Budget Division,M,76687.5,0,23
POL,Department of Police,FSB Traffic Division School Safety Section,F,17158.06,0,10
POL,Department of Police,FSB Animal Services Division,M,52556.5,46.35,17
POL,Department of Police,FSB Traffic Division School Safety Section,F,17158.06,0,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,17158.06,0,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,17158.06,0,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,17158.06,0,10
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,48568.75,274.05,14
POL,Department of Police,MSB Communications Division,F,46167.62,1578.99,17
POL,Department of Police,MSB Communications Division,F,46167.62,1475.35,17
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,53170,168.75,15
POL,Department of Police,MSB Communications Division,F,41047,379.98,15
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,53681.25,113.59,15
POL,Department of Police,MSB Communications Division,F,47783.47,1062.12,17
POL,Department of Police,MSB Communications Division,F,41047,259.12,15
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,57260,100.97,15
POL,Department of Police,MSB Information Management and Technology Division,M,55215,0,16
POL,Department of Police,MSB Personnel Division,M,79755,0,23
POL,Department of Police,ISB Criminal Investigations Division Forensic Services Section,F,52459.36,527.24,20
POL,Department of Police,MSB Training and Education Division,M,85890,363.48,20
POL,Department of Police,MSB Personnel Division,M,17158.06,0,10
POL,Department of Police,MSB Personnel Division,F,17158.06,0,10
POL,Department of Police,MSB Personnel Division,F,17158.06,0,10
POL,Department of Police,MSB Personnel Division,F,17158.06,0,10
POL,Department of Police,MSB Personnel Division,M,16780.5,0,10
POL,Department of Police,MSB Personnel Division,M,17158.06,0,10
POL,Department of Police,MSB Personnel Division,M,17158.06,0,10
POL,Department of Police,MSB Personnel Division,F,17158.06,0,10
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,F,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,M,52500,0,P1
POL,Department of Police,MSB Training and Education Division,F,52500,0,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,F,52500,359.69,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,F,52500,378.63,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,F,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,M,52500,151.45,P1
POL,Department of Police,MSB Training and Education Division,F,52500,151.45,P1
POL,Department of Police,MSB Communications Division,M,41971,222.08,15
POL,Department of Police,MSB Communications Division,F,41971,207.27,15
POL,Department of Police,MSB Communications Division,F,41971,207.27,15
POL,Department of Police,MSB Communications Division,M,41047,0,15
POL,Department of Police,FSB Traffic Division School Safety Section,F,17158.06,0,10
POL,Department of Police,MSB Communications Division,F,41971,207.27,15
POL,Department of Police,FSB Animal Services Division,F,43967.5,522.25,13
POL,Department of Police,FSB Traffic Division School Safety Section,F,17158.06,0,10
POL,Department of Police,ISB Criminal Investigations Division Forensic Services Section,F,52459.36,259,20
POL,Department of Police,FSB Traffic Division School Safety Section,F,17158.06,0,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,17158.06,0,10
POL,Department of Police,FSB Traffic Division School Safety Section,F,17158.06,0,10
POL,Department of Police,MSB Training and Education Division,M,83845,147.84,20
POL,Department of Police,FSB Traffic Division Automated Traffic Enforcement Section,M,57515.63,40.57,15
POL,Department of Police,FSB Animal Services Division,F,61588.24,65.16,19
POL,Department of Police,FSB Traffic Division School Safety Section,F,17158.06,0,10
POL,Department of Police,FSB Traffic Division School Safety Section,M,17158.57,0,10
PRO,Office of Procurement,Procurement Services Section,M,71852,0,16
PRO,Office of Procurement,Procurement Division,F,106351.86,0,26
PRO,Office of Procurement,Procurement Operations Section,F,108172.67,0,25
PRO,Office of Procurement,Procurement Services Section,F,107346,0,25
PRO,Office of Procurement,"MFD (Minority, Female, and Disabled Persons Program)",M,90848,0,21
PRO,Office of Procurement,Procurement Operations Section,F,141466.51,0,M2
PRO,Office of Procurement,Procurement Services Section,F,62488,0,13
PRO,Office of Procurement,Procurement Division,F,163377.46,0,M2
PRO,Office of Procurement,Procurement Operations Section,M,109761,0,25
PRO,Office of Procurement,"Living Wage, Prevailing Wage and Equal Benefits",M,109761,0,25
PRO,Office of Procurement,Procurement Operations Section,M,78902,0,18
PRO,Office of Procurement,Procurement Operations Section,M,99852,0,23
